时间,沪深300,中证500,万得全A,中债-综合财富(总值)指数,中债-总财富(总值)指数
2015-2-17,3522.322,5911.098,3806.6345,164.0148,158.4538
2015-2-25,3478.729,5906.538,3778.5016,164.2021,158.6046
2015-2-26,3566.295,5969.557,3845.9309,164.1688,158.5179
2015-2-27,3572.843,6018.463,3871.5947,164.1165,158.4243
2015-3-2,3601.265,6139.792,3932.8695,164.0587,158.2896
2015-3-3,3507.9,6118.656,3870.0943,163.9202,158.1311
2015-3-4,3530.822,6210.421,3917.5815,163.9029,158.1128
2015-3-5,3496.344,6208.988,3905.6206,163.6883,157.8035
2015-3-6,3478.52,6133.026,3870.7088,163.5384,157.5983
2015-3-9,3537.75,6212.236,3934.1506,163.4545,157.4489
2015-3-10,3520.611,6276.485,3951.9327,163.3975,157.3704
2015-3-11,3524.653,6262.892,3953.2344,163.7057,157.7984
2015-3-12,3592.844,6260.137,3984.9179,163.796,157.8841
2015-3-13,3617.657,6329.576,4029.4995,163.6638,157.6611
2015-3-16,3705.671,6516.765,4148.2057,163.5095,157.3774
2015-3-17,3757.122,6618.054,4209.012,163.4432,157.3026
2015-3-18,3846.055,6728.068,4301.6797,163.3879,157.2557
2015-3-19,3839.739,6782.463,4315.8887,163.3541,157.206
2015-3-20,3892.574,6850.897,4373.4976,163.4726,157.3982
2015-3-23,3972.061,7017.154,4481.9475,163.479,157.3437
2015-3-24,3973.046,7046.123,4501.8857,163.3524,157.233
2015-3-25,3940.412,7124.872,4511.0926,163.2594,157.1631
2015-3-26,3949.999,7074.437,4485.816,162.9195,156.7098
2015-3-27,3971.697,7155.945,4525.8519,162.7532,156.5374
2015-3-30,4088.178,7245.497,4611.4025,162.5365,156.2155
2015-3-31,4051.204,7253.104,4598.7378,162.171,155.7739
2015-4-1,4123.895,7425.733,4705.2927,162.4343,156.1244
2015-4-2,4124.776,7560.648,4763.5682,162.7495,156.5416
2015-4-3,4170.538,7679.01,4842.6024,162.7052,156.4458
2015-4-7,4260.044,7863.284,4957.6867,162.7025,156.3679
2015-4-8,4295.803,7807.997,4956.1206,162.4749,155.9698
2015-4-9,4262.138,7746.151,4914.0293,162.5384,155.9944
2015-4-10,4344.416,7952.189,5036.9822,162.6087,156.0712
2015-4-13,4421.073,8122.893,5141.9369,162.7627,156.2332
2015-4-14,4438.184,8119.959,5152.3342,162.986,156.5302
2015-4-15,4380.513,7802.747,5009.2,163.2583,156.7847
2015-4-16,4513.546,7912.088,5119.334,163.4042,156.973
2015-4-17,4596.136,7980.76,5186.3157,163.4434,156.9996
2015-4-20,4521.919,7839.901,5087.8646,164.1802,157.8851
2015-4-21,4619.164,8112.687,5249.3031,164.5004,158.2681
2015-4-22,4739.814,8323.427,5403.9609,164.4429,158.1745
2015-4-23,4740.892,8410.703,5438.7748,164.3793,158.0873
2015-4-24,4702.641,8419.095,5419.9956,164.1919,157.8329
2015-4-27,4807.592,8513.016,5508.8168,164.346,158.0312
2015-4-28,4741.861,8266.483,5384.3032,164.4254,158.1181
2015-4-29,4774.326,8428.254,5467.9976,164.4636,158.1398
2015-4-30,4749.886,8469.673,5470.8308,164.6231,158.3521
2015-5-4,4787.741,8510.481,5519.1104,164.6978,158.3643
2015-5-5,4596.837,8199.344,5314.8886,164.6424,158.2724
2015-5-6,4553.327,8082.999,5263.152,164.53,158.0587
2015-5-7,4470.089,7903.478,5154.8992,164.6195,158.1244
2015-5-8,4558.404,8201.293,5329.7916,164.8589,158.4441
2015-5-11,4690.532,8558.218,5550.3613,164.9815,158.5177
2015-5-12,4747.421,8745.678,5665.1394,165.1828,158.7454
2015-5-13,4718.436,8824.929,5675.7465,165.506,159.1808
2015-5-14,4700.778,8813.393,5684.1059,165.8441,159.475
2015-5-15,4617.47,8742.885,5621.2568,165.9672,159.5189
2015-5-18,4575.14,8903.595,5676.6924,166.0012,159.4494
2015-5-19,4731.222,9124.833,5856.844,165.8582,159.253
2015-5-20,4754.919,9277.331,5945.2356,165.8724,159.2644
2015-5-21,4840.976,9619.223,6125.0601,165.8563,159.2371
2015-5-22,4951.335,9778.171,6248.2252,165.9275,159.3312
2015-5-25,5099.495,10040.09,6420.5665,165.9867,159.4108
2015-5-26,5198.918,10373.58,6626.8028,165.8494,159.0994
2015-5-27,5181.434,10497.34,6680.9892,165.8306,159.1225
2015-5-28,4834.007,9868.424,6240.9392,165.6293,158.866
2015-5-29,4840.829,9966.845,6293.9139,165.5223,158.8304
2015-6-1,5076.179,10488.31,6639.3315,165.4107,158.6292
2015-6-2,5161.87,10886.4,6851.7341,165.5767,158.8725
2015-6-3,5143.59,10979.99,6871.8148,165.6492,158.9586
2015-6-4,5181.416,10965.41,6880.2018,165.741,159.0688
2015-6-5,5230.552,11144.52,6975.5004,165.789,159.1498
2015-6-8,5353.751,11030.92,6981.6123,165.8778,159.2317
2015-6-9,5317.461,11013.74,6962.6832,165.9354,159.3058
2015-6-10,5309.112,11208.0577,7049.3456,165.8745,159.1991
2015-6-11,5306.59,11366.2931,7132.1322,165.8068,159.0863
2015-6-12,5335.1151,11545.8906,7224.2644,165.8025,159.0927
2015-6-15,5221.1665,11332.892,7067.8356,165.6912,158.9021
2015-6-16,5064.8212,10879.8358,6788.3894,165.8035,159.1021
2015-6-17,5138.8307,11100.5456,6922.5986,165.8068,159.1072
2015-6-18,4930.5491,10731.3787,6645.5906,165.9351,159.3311
2015-6-19,4637.0517,9987.4074,6180.0311,165.9478,159.3333
2015-6-23,4786.0906,10046.8849,6286.6925,165.906,159.2464
2015-6-24,4880.1261,10267.6266,6437.5464,165.893,159.2311
2015-6-25,4706.5159,9906.1037,6178.1612,165.9173,159.2617
2015-6-26,4336.1947,9078.0648,5633.918,165.9171,159.2764
2015-6-29,4191.5486,8484.6434,5301.2064,165.968,159.289
2015-6-30,4472.9976,8906.0202,5631.7365,165.9787,159.3136
2015-7-1,4253.021,8411.9097,5295.6058,165.9714,159.2944
2015-7-2,4107.9961,7835.1035,4975.3161,165.9475,159.2549
2015-7-3,3885.9169,7355.491,4635.2585,166.0558,159.3948
2015-7-6,3998.537,7235.999,4588.1708,166.4961,159.9353
2015-7-7,3928.0025,6763.5263,4349.6699,166.8944,160.3342
2015-7-8,3663.0375,6602.3735,4015.7182,166.976,160.3067
2015-7-9,3897.6263,6896.3516,4362.9793,166.9259,160.3274
2015-7-10,4106.5561,7244.7842,4697.1833,166.7846,160.0572
2015-7-13,4211.8116,7695.6351,4954.8411,166.7708,160.0363
2015-7-14,4112.1488,7859.0574,4974.9568,166.705,159.8969
2015-7-15,3966.7585,7405.2945,4711.8463,166.7187,159.8885
2015-7-16,3997.3555,7578.7585,4778.077,166.7917,159.996
2015-7-17,4151.4956,7994.6971,5054.5184,166.8758,160.1227
2015-7-20,4160.612,8116.4956,5134.0461,166.9672,160.206
2015-7-21,4166.0057,8220.4627,5204.1691,166.9584,160.1727
2015-7-22,4157.1604,8320.2364,5248.824,167.0391,160.2315
2015-7-23,4250.805,8551.9909,5420.5878,167.1962,160.4227
2015-7-24,4176.2787,8425.0739,5330.2106,167.359,160.62
2015-7-27,3818.7314,7794.1809,4844.7753,167.3798,160.6699
2015-7-28,3811.0926,7649.8199,4734.7838,167.5003,160.802
2015-7-29,3930.3791,8022.7956,4962.1658,167.6238,160.9216
2015-7-30,3815.4118,7800.5799,4799.3298,167.6383,160.9429
2015-7-31,3816.6993,7727.0608,4743.5066,167.545,160.7666
2015-8-3,3829.2354,7540.2053,4626.3626,167.5744,160.7708
2015-8-4,3948.1554,7942.0952,4875.064,167.6275,160.8366
2015-8-5,3866.8998,7839.3375,4799.8174,167.6692,160.8684
2015-8-6,3831.8516,7792.0278,4763.1945,167.789,161.0145
2015-8-7,3906.9448,8013.3187,4917.9309,167.9466,161.1698
2015-8-10,4084.3646,8394.0862,5197.4941,168.02,161.1849
2015-8-11,4066.6692,8435.3271,5211.5926,167.7623,160.8882
2015-8-12,4016.1262,8336.3365,5134.7812,167.6641,160.748
2015-8-13,4075.463,8534.4288,5263.6992,167.7216,160.8436
2015-8-14,4073.54,8625.2423,5294.4142,167.7959,160.9673
2015-8-17,4077.8721,8820.4567,5359.8336,167.8266,160.9625
2015-8-18,3825.4122,8161.2687,4935.0459,167.8536,160.9859
2015-8-19,3886.1357,8340.9828,5051.6627,167.8629,160.9705
2015-8-20,3761.4541,8049.5116,4858.8353,167.8888,160.9952
2015-8-21,3589.5358,7612.9024,4571.8944,167.9663,161.0857
2015-8-24,3275.5342,7006.1885,4128.3529,168.0912,161.2398
2015-8-25,3042.9266,6481.4117,3767.892,168.1901,161.3628
2015-8-26,3025.692,6238.5256,3655.7211,168.2147,161.39
2015-8-27,3205.6375,6456.0548,3858.3369,168.378,161.6625
2015-8-28,3342.2863,6842.8938,4104.6349,168.4426,161.7281
2015-8-31,3366.5359,6581.3127,4015.5468,168.6667,162.0403
2015-9-1,3362.0827,6169.2072,3851.2126,168.7531,162.1418
2015-9-2,3365.8318,6122.5533,3781.3288,168.7883,162.171
2015-9-7,3250.485,6143.5566,3737.9917,168.7434,162.0403
2015-9-8,3334.0233,6374.8551,3898.5718,168.7276,161.999
2015-9-9,3399.3054,6551.0072,4030.5192,168.723,161.9924
2015-9-10,3357.561,6440.3093,3963.5204,168.7065,161.987
2015-9-11,3347.1878,6493.3191,3983.5079,168.7471,162.032
2015-9-14,3281.1317,6049.7904,3766.1446,168.8383,162.1418
2015-9-15,3152.2319,5708.0299,3556.587,168.9522,162.2771
2015-9-16,3309.2484,6084.8367,3806.5007,169.0029,162.2876
2015-9-17,3236.9986,5965.409,3721.237,169.0401,162.2923
2015-9-18,3251.2732,6036.8814,3763.1659,169.0773,162.3273
2015-9-21,3308.2467,6250.4393,3887.1021,169.0877,162.3016
2015-9-22,3339.03,6295.9258,3922.8834,169.0621,162.2533
2015-9-23,3263.0275,6224.6006,3851.4532,169.0512,162.2185
2015-9-24,3284.9991,6315.1101,3900.541,169.0901,162.2624
2015-9-25,3231.9514,6108.3764,3779.7617,169.1227,162.2841
2015-9-28,3242.7524,6219.6917,3839.4274,169.2531,162.4532
2015-9-29,3178.8544,6103.6058,3758.1244,169.3938,162.5954
2015-9-30,3202.9475,6123.7274,3777.8516,169.4719,162.7063
2015-10-8,3296.482,6372.4924,3934.5299,169.6335,162.8518
2015-10-9,3340.1159,6470.0514,4000.7162,169.8772,163.2182
2015-10-12,3447.6934,6718.7221,4176.7736,169.977,163.3006
2015-10-13,3445.0431,6802.0769,4210.5675,170.1697,163.5323
2015-10-14,3406.1116,6724.4957,4153.5132,170.5062,163.9632
2015-10-15,3486.815,6929.2374,4291.0238,170.4558,163.8791
2015-10-16,3534.0653,7047.5599,4365.8373,170.3372,163.6596
2015-10-19,3534.1821,7047.3718,4367.6026,170.437,163.79
2015-10-20,3577.7027,7162.0754,4446.952,170.6298,164.0596
2015-10-21,3473.2544,6712.7386,4197.7536,170.7023,164.1045
2015-10-22,3524.5339,6964.2976,4335.0177,170.7477,164.1768
2015-10-23,3571.2411,7138.2344,4448.3661,170.8121,164.2269
2015-10-26,3589.2611,7186.7548,4481.5407,171.1039,164.5208
2015-10-27,3592.8794,7231.4362,4506.0098,171.3778,164.8997
2015-10-28,3524.9199,7048.8952,4397.0567,171.5038,164.9469
2015-10-29,3533.3065,7108.9748,4428.6489,171.4111,164.7109
2015-10-30,3534.0788,7084.9706,4423.9262,171.3696,164.6234
2015-11-2,3475.9623,6936.4315,4328.9521,171.4258,164.6734
2015-11-3,3465.4927,6920.1029,4321.2562,171.3417,164.5201
2015-11-4,3628.5377,7267.9884,4559.8916,171.1517,164.2296
2015-11-5,3705.9697,7276.4505,4610.1349,171.1426,164.2261
2015-11-6,3793.3739,7446.8471,4737.9198,171.1652,164.2714
2015-11-9,3840.3547,7543.8014,4818.9154,170.6346,163.6012
2015-11-10,3833.2379,7575.0084,4838.1778,170.5555,163.6077
2015-11-11,3833.6457,7684.666,4896.0966,170.7103,163.8424
2015-11-12,3795.3241,7682.4517,4885.434,170.7376,163.8829
2015-11-13,3746.2422,7567.108,4792.6335,170.8242,163.9889
2015-11-16,3764.1262,7718.8548,4870.8526,170.8528,164.0159
2015-11-17,3758.3869,7650.3808,4841.9881,170.8947,164.0817
2015-11-18,3715.5796,7526.9417,4764.7018,170.856,163.9962
2015-11-19,3774.969,7718.622,4885.4282,170.8176,163.9754
2015-11-20,3774.3833,7806.2655,4935.4392,170.8914,164.0569
2015-11-23,3753.3351,7744.1822,4896.5052,170.9315,164.1024
2015-11-24,3753.8887,7798.4975,4932.7778,171.0543,164.2574
2015-11-25,3781.6069,7922.3841,5010.1085,171.1659,164.3944
2015-11-26,3759.4286,7874.0797,4992.8174,171.2912,164.5497
2015-11-27,3556.9924,7376.1243,4672.1795,171.3521,164.5966
2015-11-30,3566.4122,7408.3988,4698.5424,171.5119,164.8002
2015-12-1,3591.696,7443.9452,4709.4021,171.5553,164.8211
2015-12-2,3721.9545,7405.8596,4758.5477,171.6006,164.8563
2015-12-3,3749.2985,7570.5077,4851.6976,171.7603,165.0228
2015-12-4,3677.5922,7511.6749,4799.3737,171.9404,165.1768
2015-12-7,3687.6073,7602.2276,4845.671,172.0612,165.2554
2015-12-8,3623.0202,7404.142,4747.672,172.242,165.4557
2015-12-9,3635.9382,7374.2742,4742.7249,172.3355,165.5663
2015-12-10,3623.0842,7350.2098,4730.1529,172.3876,165.6226
2015-12-11,3608.0587,7290.7017,4697.2698,172.4634,165.7252
2015-12-14,3711.322,7441.0301,4811.5121,172.4039,165.5531
2015-12-15,3694.3885,7498.1813,4838.2219,172.442,165.6033
2015-12-16,3685.4398,7529.4028,4855.5434,172.5504,165.7497
2015-12-17,3755.8881,7716.246,4980.2628,172.6779,165.9109
2015-12-18,3767.9128,7699.37,4983.5214,172.8943,166.2703
2015-12-21,3865.965,7788.564,5070.1831,173.3017,166.8273
2015-12-22,3876.7325,7856.6081,5107.0962,173.5231,167.0738
2015-12-23,3866.3814,7773.2825,5061.0275,173.5848,167.1372
2015-12-24,3829.4022,7753.0367,5035.6828,173.8279,167.493
2015-12-25,3838.201,7792.1244,5066.93,173.9003,167.5416
2015-12-28,3727.6316,7603.3609,4932.3325,174.0411,167.7263
2015-12-29,3761.8745,7674.3881,4985.5973,174.0866,167.7528
2015-12-30,3765.1752,7741.0472,5023.4174,174.0867,167.7114
2015-12-31,3731.0047,7617.689,4949.1953,174.1036,167.743
2016-1-4,3469.0662,6983.4044,4534.4075,173.9315,167.4433
2016-1-5,3478.7797,6889.7414,4482.7447,173.7928,167.1864
2016-1-6,3539.8082,7065.6068,4595.6297,173.8729,167.31
2016-1-7,3294.3839,6462.2428,4208.3515,174.038,167.5262
2016-1-8,3361.5632,6570.4316,4270.3716,174.2132,167.7418
2016-1-11,3192.4499,6128.6558,3982.3778,174.3738,167.9281
2016-1-12,3215.7099,6136.6632,3991.9486,174.6498,168.2541
2016-1-13,3155.8787,5924.044,3861.0293,174.9968,168.7211
2016-1-14,3221.5714,6124.8202,3986.1576,174.9941,168.6442
2016-1-15,3118.7301,5893.6815,3836.0848,174.993,168.6356
2016-1-18,3130.7289,5978.9076,3890.478,174.9358,168.49
2016-1-19,3223.1251,6197.0947,4038.1686,174.8142,168.3176
2016-1-20,3174.3781,6138.5031,3989.1423,174.6808,168.1326
2016-1-21,3081.3454,5886.8835,3829.41,174.6874,168.1965
2016-1-22,3113.4626,5980.6111,3886.3969,174.8086,168.3163
2016-1-25,3128.886,6041.3261,3924.3307,174.5681,167.9871
2016-1-26,2940.5085,5589.3069,3631.7779,174.51,167.9419
2016-1-27,2930.3519,5514.1886,3597.6812,174.2714,167.6288
2016-1-28,2853.7562,5271.2325,3450.6763,174.2572,167.6272
2016-1-29,2946.0902,5469.1254,3585.3366,174.4545,167.8776
2016-2-1,2901.0477,5399.4771,3530.4041,174.5678,167.9892
2016-2-2,2961.3337,5586.6266,3646.0243,174.42,167.7639
2016-2-3,2948.6386,5610.1734,3651.7358,174.308,167.6478
2016-2-4,2984.7598,5721.4853,3723.8562,174.4376,167.814
2016-2-5,2963.7894,5664.1971,3687.7161,174.4921,167.8718
2016-2-15,2946.7066,5668.0398,3679.7448,174.8476,168.2474
2016-2-16,3037.0353,5902.5341,3833.1849,174.7896,168.1441
2016-2-17,3063.3199,5971.4123,3883.5525,174.7845,168.1473
2016-2-18,3053.6985,5957.1305,3872.9311,174.8123,168.1648
2016-2-19,3051.585,5979.5164,3884.5579,174.9162,168.2502
2016-2-22,3118.8675,6103.7225,3976.8389,174.9483,168.285
2016-2-23,3089.3632,6070.4998,3945.3136,174.9943,168.3401
2016-2-24,3109.5454,6111.0427,3966.3444,174.9812,168.2917
2016-2-25,2918.7501,5626.0522,3654.3998,174.8984,168.1779
2016-2-26,2948.0306,5648.9376,3667.6167,174.9157,168.2122
2016-2-29,2877.4666,5350.4337,3489.0276,174.977,168.2722
2016-3-1,2930.6937,5473.6349,3569.2034,175.0523,168.3861
2016-3-2,3051.3327,5753.1482,3752.4739,175.0567,168.39
2016-3-3,3058.4219,5776.977,3762.4096,175.0183,168.3277
2016-3-4,3093.8895,5621.5614,3704.7443,175.0863,168.388
2016-3-7,3104.8397,5752.5482,3766.2096,175.0325,168.238
2016-3-8,3107.6727,5764.3253,3783.1705,175.0335,168.192
2016-3-9,3071.907,5617.0376,3707.6231,175.2084,168.4001
2016-3-10,3013.1457,5521.948,3633.6898,175.3494,168.5858
2016-3-11,3018.2844,5508.9818,3630.629,175.4302,168.6967
2016-3-14,3065.6904,5690.5904,3738.5268,175.5133,168.7802
2016-3-15,3074.7796,5639.8012,3724.8118,175.584,168.8898
2016-3-16,3090.0328,5562.8037,3710.874,175.74,169.1239
2016-3-17,3124.2039,5745.975,3810.2933,175.8257,169.2234
2016-3-18,3171.963,5949.263,3925.991,175.8593,169.251
2016-3-21,3249.4372,6099.4805,4037.7006,175.9072,169.3023
2016-3-22,3225.7903,6075.4922,4017.5754,175.8972,169.2964
2016-3-23,3236.0924,6118.9664,4049.3035,175.9666,169.364
2016-3-24,3181.8507,6018.4242,3979.8127,176.0112,169.4091
2016-3-25,3197.8169,6077.4312,4008.1073,176.0706,169.4993
2016-3-28,3169.7283,6037.7782,3977.2732,176.0098,169.4389
2016-3-29,3135.4098,5921.8672,3914.5085,175.9924,169.4212
2016-3-30,3216.2753,6137.5034,4053.9082,176.0563,169.527
2016-3-31,3218.0879,6155.8138,4062.2827,176.0952,169.5929
2016-4-1,3221.8948,6124.5278,4052.2932,176.1395,169.6244
2016-4-5,3264.4858,6286.5826,4147.0874,176.1674,169.6109
2016-4-6,3257.5276,6323.4342,4157.875,176.1391,169.5672
2016-4-7,3209.2902,6228.9737,4088.832,176.0675,169.4401
2016-4-8,3185.7258,6168.7419,4053.0577,176.0423,169.4317
2016-4-11,3230.0957,6304.3004,4135.7803,176.0236,169.4071
2016-4-12,3218.4497,6252.7729,4108.9729,175.9376,169.3567
2016-4-13,3261.3831,6344.2255,4171.7964,175.7225,169.1045
2016-4-14,3275.8321,6401.8545,4210.2105,175.521,168.9341
2016-4-15,3272.2053,6384.3496,4207.78,175.5685,169.0316
2016-4-18,3228.4531,6281.2024,4143.8979,175.6673,169.1139
2016-4-19,3238.3029,6308.229,4160.5685,175.6184,169.0537
2016-4-20,3181.0264,6022.2126,4003.2391,175.3692,168.7204
2016-4-21,3160.6033,5970.682,3961.345,175.1722,168.5316
2016-4-22,3174.9012,6011.3201,3992.6692,174.9314,168.2987
2016-4-25,3162.0331,5978.0772,3972.3563,174.5124,167.8008
2016-4-26,3179.1605,6046.7734,4014.5266,174.6034,167.995
2016-4-27,3165.9156,6016.699,4000.5218,174.7594,168.1417
2016-4-28,3160.5809,5990.3285,3990.6383,174.8814,168.2541
2016-4-29,3156.7451,5985.594,3986.7198,174.8893,168.2359
2016-5-3,3213.5397,6167.4537,4094.1689,175.0678,168.4357
2016-5-4,3209.4614,6169.7826,4094.2399,175.0838,168.417
2016-5-5,3213.9199,6203.8166,4113.8905,175.1071,168.3996
2016-5-6,3130.3544,5961.489,3963.6989,175.136,168.4248
2016-5-9,3065.6154,5743.6473,3824.3732,175.3683,168.6644
2016-5-10,3069.1124,5738.8961,3819.8512,175.4899,168.7785
2016-5-11,3082.8086,5723.4104,3809.2462,175.5435,168.838
2016-5-12,3090.1372,5726.4555,3809.4648,175.6574,168.9621
2016-5-13,3074.9351,5714.3107,3795.6236,175.7019,168.9933
2016-5-16,3095.3085,5812.5423,3852.014,175.6893,168.9193
2016-5-17,3086.0249,5790.3416,3844.6919,175.6805,168.8753
2016-5-18,3068.0358,5631.1927,3761.8322,175.562,168.7017
2016-5-19,3062.5002,5666.7331,3773.6541,175.5176,168.6298
2016-5-20,3078.2183,5732.9018,3810.2145,175.5193,168.6575
2016-5-23,3087.2225,5809.4761,3854.0584,175.5459,168.6555
2016-5-24,3063.5556,5743.1782,3814.9564,175.6107,168.7512
2016-5-25,3059.2259,5715.1834,3805.4827,175.6464,168.7878
2016-5-26,3064.2111,5744.3876,3820.8325,175.6379,168.7844
2016-5-27,3062.4993,5739.5897,3817.7631,175.6235,168.7617
2016-5-30,3066.7095,5711.3152,3809.7091,175.6354,168.7358
2016-5-31,3169.5598,5947.3224,3968.2447,175.6357,168.748
2016-6-1,3160.547,5973.7799,3981.0261,175.6231,168.7373
2016-6-2,3167.0997,6013.8942,4010.961,175.594,168.6898
2016-6-3,3189.3255,6032.603,4032.2883,175.5923,168.6782
2016-6-6,3178.7883,6051.8595,4037.4148,175.6929,168.7845
2016-6-7,3177.0536,6045.3571,4042.3205,175.7075,168.801
2016-6-8,3163.9864,6023.8776,4030.1987,175.71,168.8044
2016-6-13,3066.3413,5746.4438,3853.8192,175.8149,168.9139
2016-6-14,3075.9834,5762.7612,3868.1333,175.9552,169.1139
2016-6-15,3116.3682,5952.846,3972.5894,176.0318,169.2074
2016-6-16,3094.6748,5930.5454,3961.3543,176.1289,169.3408
2016-6-17,3110.3572,5964.2724,3988.2795,176.2015,169.4208
2016-6-20,3112.6744,5985.5691,3998.7529,176.2592,169.4633
2016-6-21,3106.3175,5916.8032,3968.2781,176.2605,169.4515
2016-6-22,3133.9611,6008.8857,4025.3699,176.3556,169.5631
2016-6-23,3117.3168,5978.1737,4008.0336,176.3866,169.5794
2016-6-24,3077.1554,5903.6202,3964.9449,176.4991,169.6206
2016-6-27,3120.5443,6044.2191,4049.882,176.7349,169.8575
2016-6-28,3136.4013,6107.5105,4086.8065,176.7624,169.9215
2016-6-29,3151.3898,6120.2021,4104.8627,176.7418,169.9095
2016-6-30,3153.921,6123.4939,4105.9422,176.8417,170.0009
2016-7-1,3154.2003,6111.5385,4103.0126,177.0071,170.2149
2016-7-4,3204.6962,6231.8811,4178.9591,177.0728,170.2639
2016-7-5,3207.3827,6269.5046,4195.2216,177.065,170.2235
2016-7-6,3216.8035,6297.3969,4212.8371,177.145,170.308
2016-7-7,3209.9542,6319.7926,4217.8994,177.3246,170.5073
2016-7-8,3192.2804,6299.8533,4204.7008,177.4009,170.5784
2016-7-11,3203.3298,6312.4988,4200.4209,177.4583,170.6619
2016-7-12,3273.1823,6395.1448,4270.3647,177.4271,170.6084
2016-7-13,3282.8681,6446.5634,4300.6545,177.3743,170.539
2016-7-14,3276.7637,6455.5827,4301.8366,177.4065,170.5534
2016-7-15,3276.2775,6441.0159,4293.4247,177.4585,170.5924
2016-7-18,3262.0222,6412.0731,4273.9585,177.5503,170.683
2016-7-19,3248.2341,6431.9383,4279.2522,177.629,170.7634
2016-7-20,3237.6051,6417.9223,4273.7632,177.8403,171.0492
2016-7-21,3252.5227,6442.7093,4286.9601,178.0733,171.3716
2016-7-22,3225.1621,6390.9254,4248.3091,178.0695,171.3368
2016-7-25,3230.885,6408.7831,4254.0688,178.0352,171.2744
2016-7-26,3269.5882,6494.4743,4309.5318,178.0879,171.3367
2016-7-27,3218.243,6229.2885,4161.2373,178.16,171.4419
2016-7-28,3221.1365,6243.2883,4153.0655,178.2315,171.5197
2016-7-29,3203.9304,6202.8923,4127.5755,178.3314,171.6343
2016-8-1,3176.8091,6109.2782,4072.8104,178.4049,171.6854
2016-8-2,3189.0529,6168.5088,4103.1792,178.4596,171.7361
2016-8-3,3193.5073,6198.3885,4118.3028,178.5165,171.7747
2016-8-4,3201.2888,6238.2309,4140.2052,178.5722,171.8237
